Logging in: /home/yf22/Transferred-Tickets-Wins/omp/runs/img-c100-resnet50-eps3-uns-p0.3-finetune
==> Preparing dataset cifar100..
Files already downloaded and verified
Files already downloaded and verified
=> loading checkpoint '/home/yf22/ResNet_ckpt/resnet50_l2_eps3.ckpt'
=> loaded checkpoint '/home/yf22/ResNet_ckpt/resnet50_l2_eps3.ckpt' (epoch 90)
[Replacing the last layer with 0 hidden layers and 1 classification layer that fits the cifar100 dataset.]
no weight for calculating sparsity
L1 Unstructured Pruning Start
L1 Unstructured Pruning Done!
* remain weight ratio =  69.9999982946003 %
remove pruning
=> loading checkpoint '/home/yf22/ResNet_ckpt/resnet50_l2_eps3.ckpt'
=> loaded checkpoint '/home/yf22/ResNet_ckpt/resnet50_l2_eps3.ckpt' (epoch 90)
[Replacing the last layer with 0 hidden layers and 1 classification layer that fits the cifar100 dataset.]
Dataset: cifar100 | Model: resnet50
Use SGD as the optimizer
/home/yf22/Transferred-Tickets-Wins/omp/my_robustness/train.py:25: UserWarning: Could not import amp.
  warnings.warn('Could not import amp.')

  0%|          | 0/782 [00:00<?, ?it/s]
Train Epoch:0 | Loss 4.6666 | NatPrec1 0.000 | NatPrec5 4.688 | Reg term: 0.0 ||:   0%|          | 0/782 [00:12<?, ?it/s]
Train Epoch:0 | Loss 4.6666 | NatPrec1 0.000 | NatPrec5 4.688 | Reg term: 0.0 ||:   0%|          | 0/782 [00:12<?, ?it/s]
Train Epoch:0 | Loss 4.6666 | NatPrec1 0.000 | NatPrec5 4.688 | Reg term: 0.0 ||:   0%|          | 1/782 [00:12<2:38:18, 12.16s/it]
Train Epoch:0 | Loss 4.6827 | NatPrec1 0.781 | NatPrec5 5.469 | Reg term: 0.0 ||:   0%|          | 1/782 [00:12<2:38:18, 12.16s/it]
Train Epoch:0 | Loss 4.6827 | NatPrec1 0.781 | NatPrec5 5.469 | Reg term: 0.0 ||:   0%|          | 1/782 [00:12<2:38:18, 12.16s/it]
Train Epoch:0 | Loss 4.6827 | NatPrec1 0.781 | NatPrec5 5.469 | Reg term: 0.0 ||:   0%|          | 2/782 [00:12<1:07:11,  5.17s/it]
Train Epoch:0 | Loss 4.6536 | NatPrec1 1.562 | NatPrec5 5.729 | Reg term: 0.0 ||:   0%|          | 2/782 [00:12<1:07:11,  5.17s/it]
Train Epoch:0 | Loss 4.6536 | NatPrec1 1.562 | NatPrec5 5.729 | Reg term: 0.0 ||:   0%|          | 2/782 [00:12<1:07:11,  5.17s/it]
Train Epoch:0 | Loss 4.6536 | NatPrec1 1.562 | NatPrec5 5.729 | Reg term: 0.0 ||:   0%|          | 3/782 [00:12<37:57,  2.92s/it]  
Train Epoch:0 | Loss 4.6621 | NatPrec1 1.172 | NatPrec5 4.688 | Reg term: 0.0 ||:   0%|          | 3/782 [00:12<37:57,  2.92s/it]
Train Epoch:0 | Loss 4.6621 | NatPrec1 1.172 | NatPrec5 4.688 | Reg term: 0.0 ||:   0%|          | 3/782 [00:12<37:57,  2.92s/it]
Train Epoch:0 | Loss 4.6621 | NatPrec1 1.172 | NatPrec5 4.688 | Reg term: 0.0 ||:   1%|          | 4/782 [00:12<24:14,  1.87s/it]
Train Epoch:0 | Loss 4.6553 | NatPrec1 0.938 | NatPrec5 4.688 | Reg term: 0.0 ||:   1%|          | 4/782 [00:13<24:14,  1.87s/it]
Train Epoch:0 | Loss 4.6553 | NatPrec1 0.938 | NatPrec5 4.688 | Reg term: 0.0 ||:   1%|          | 4/782 [00:13<24:14,  1.87s/it]
Train Epoch:0 | Loss 4.6553 | NatPrec1 0.938 | NatPrec5 4.688 | Reg term: 0.0 ||:   1%|          | 5/782 [00:13<16:39,  1.29s/it]
Train Epoch:0 | Loss 4.6537 | NatPrec1 0.781 | NatPrec5 4.688 | Reg term: 0.0 ||:   1%|          | 5/782 [00:13<16:39,  1.29s/it]
Train Epoch:0 | Loss 4.6537 | NatPrec1 0.781 | NatPrec5 4.688 | Reg term: 0.0 ||:   1%|          | 5/782 [00:13<16:39,  1.29s/it]
Train Epoch:0 | Loss 4.6537 | NatPrec1 0.781 | NatPrec5 4.688 | Reg term: 0.0 ||:   1%|          | 6/782 [00:13<12:07,  1.07it/s]
Train Epoch:0 | Loss 4.6677 | NatPrec1 0.893 | NatPrec5 4.241 | Reg term: 0.0 ||:   1%|          | 6/782 [00:13<12:07,  1.07it/s]
Train Epoch:0 | Loss 4.6677 | NatPrec1 0.893 | NatPrec5 4.241 | Reg term: 0.0 ||:   1%|          | 6/782 [00:13<12:07,  1.07it/s]
Train Epoch:0 | Loss 4.6402 | NatPrec1 1.562 | NatPrec5 5.515 | Reg term: 0.0 ||:   2%|▏         | 16/782 [00:16<03:33,  3.59it/s]
Train Epoch:0 | Loss 4.6402 | NatPrec1 1.562 | NatPrec5 5.515 | Reg term: 0.0 ||:   2%|▏         | 16/782 [00:16<03:33,  3.59it/s]
Train Epoch:0 | Loss 4.6402 | NatPrec1 1.562 | NatPrec5 5.515 | Reg term: 0.0 ||:   2%|▏         | 17/782 [00:16<03:27,  3.69it/s]
Train Epoch:0 | Loss 4.6377 | NatPrec1 1.649 | NatPrec5 5.642 | Reg term: 0.0 ||:   2%|▏         | 17/782 [00:16<03:27,  3.69it/s]
Train Epoch:0 | Loss 4.6377 | NatPrec1 1.649 | NatPrec5 5.642 | Reg term: 0.0 ||:   2%|▏         | 17/782 [00:16<03:27,  3.69it/s]
Train Epoch:0 | Loss 4.6377 | NatPrec1 1.649 | NatPrec5 5.642 | Reg term: 0.0 ||:   2%|▏         | 18/782 [00:16<03:22,  3.77it/s]
Train Epoch:0 | Loss 4.6353 | NatPrec1 1.727 | NatPrec5 5.921 | Reg term: 0.0 ||:   2%|▏         | 18/782 [00:16<03:22,  3.77it/s]
Train Epoch:0 | Loss 4.6353 | NatPrec1 1.727 | NatPrec5 5.921 | Reg term: 0.0 ||:   2%|▏         | 18/782 [00:16<03:22,  3.77it/s]
Train Epoch:0 | Loss 4.6353 | NatPrec1 1.727 | NatPrec5 5.921 | Reg term: 0.0 ||:   2%|▏         | 19/782 [00:16<03:19,  3.83it/s]
Train Epoch:0 | Loss 4.6324 | NatPrec1 1.641 | NatPrec5 6.172 | Reg term: 0.0 ||:   2%|▏         | 19/782 [00:17<03:19,  3.83it/s]
Train Epoch:0 | Loss 4.6324 | NatPrec1 1.641 | NatPrec5 6.172 | Reg term: 0.0 ||:   2%|▏         | 19/782 [00:17<03:19,  3.83it/s]
Train Epoch:0 | Loss 4.6324 | NatPrec1 1.641 | NatPrec5 6.172 | Reg term: 0.0 ||:   3%|▎         | 20/782 [00:17<03:29,  3.64it/s]
Train Epoch:0 | Loss 4.6302 | NatPrec1 1.711 | NatPrec5 6.176 | Reg term: 0.0 ||:   3%|▎         | 20/782 [00:17<03:29,  3.64it/s]
Train Epoch:0 | Loss 4.6302 | NatPrec1 1.711 | NatPrec5 6.176 | Reg term: 0.0 ||:   3%|▎         | 20/782 [00:17<03:29,  3.64it/s]
Train Epoch:0 | Loss 4.6302 | NatPrec1 1.711 | NatPrec5 6.176 | Reg term: 0.0 ||:   3%|▎         | 21/782 [00:17<03:46,  3.36it/s]
Train Epoch:0 | Loss 4.6328 | NatPrec1 1.705 | NatPrec5 6.250 | Reg term: 0.0 ||:   3%|▎         | 21/782 [00:17<03:46,  3.36it/s]
Train Epoch:0 | Loss 4.6328 | NatPrec1 1.705 | NatPrec5 6.250 | Reg term: 0.0 ||:   3%|▎         | 21/782 [00:17<03:46,  3.36it/s]
Train Epoch:0 | Loss 4.6328 | NatPrec1 1.705 | NatPrec5 6.250 | Reg term: 0.0 ||:   3%|▎         | 22/782 [00:17<03:42,  3.42it/s]
Train Epoch:0 | Loss 4.6311 | NatPrec1 1.766 | NatPrec5 6.182 | Reg term: 0.0 ||:   3%|▎         | 22/782 [00:18<03:42,  3.42it/s]
Train Epoch:0 | Loss 4.6311 | NatPrec1 1.766 | NatPrec5 6.182 | Reg term: 0.0 ||:   3%|▎         | 22/782 [00:18<03:42,  3.42it/s]
Train Epoch:0 | Loss 4.6311 | NatPrec1 1.766 | NatPrec5 6.182 | Reg term: 0.0 ||:   3%|▎         | 23/782 [00:18<03:33,  3.55it/s]
Train Epoch:0 | Loss 4.6257 | NatPrec1 1.823 | NatPrec5 6.445 | Reg term: 0.0 ||:   3%|▎         | 23/782 [00:18<03:33,  3.55it/s]
Train Epoch:0 | Loss 4.6257 | NatPrec1 1.823 | NatPrec5 6.445 | Reg term: 0.0 ||:   3%|▎         | 23/782 [00:18<03:33,  3.55it/s]
Train Epoch:0 | Loss 4.6257 | NatPrec1 1.823 | NatPrec5 6.445 | Reg term: 0.0 ||:   3%|▎         | 24/782 [00:18<03:31,  3.58it/s]
Train Epoch:0 | Loss 4.6219 | NatPrec1 1.875 | NatPrec5 6.500 | Reg term: 0.0 ||:   3%|▎         | 24/782 [00:18<03:31,  3.58it/s]
Train Epoch:0 | Loss 4.6219 | NatPrec1 1.875 | NatPrec5 6.500 | Reg term: 0.0 ||:   3%|▎         | 24/782 [00:18<03:31,  3.58it/s]
Train Epoch:0 | Loss 4.6219 | NatPrec1 1.875 | NatPrec5 6.500 | Reg term: 0.0 ||:   3%|▎         | 25/782 [00:18<03:25,  3.68it/s]
Train Epoch:0 | Loss 4.6190 | NatPrec1 1.863 | NatPrec5 6.611 | Reg term: 0.0 ||:   3%|▎         | 25/782 [00:18<03:25,  3.68it/s]
Train Epoch:0 | Loss 4.6190 | NatPrec1 1.863 | NatPrec5 6.611 | Reg term: 0.0 ||:   3%|▎         | 25/782 [00:18<03:25,  3.68it/s]
Train Epoch:0 | Loss 4.6190 | NatPrec1 1.863 | NatPrec5 6.611 | Reg term: 0.0 ||:   3%|▎         | 26/782 [00:18<03:21,  3.76it/s]
Train Epoch:0 | Loss 4.6130 | NatPrec1 2.083 | NatPrec5 7.002 | Reg term: 0.0 ||:   3%|▎         | 26/782 [00:19<03:21,  3.76it/s]
Train Epoch:0 | Loss 4.6130 | NatPrec1 2.083 | NatPrec5 7.002 | Reg term: 0.0 ||:   3%|▎         | 26/782 [00:19<03:21,  3.76it/s]
Train Epoch:0 | Loss 4.6130 | NatPrec1 2.083 | NatPrec5 7.002 | Reg term: 0.0 ||:   3%|▎         | 27/782 [00:19<03:18,  3.81it/s]
Train Epoch:0 | Loss 4.6100 | NatPrec1 2.009 | NatPrec5 7.199 | Reg term: 0.0 ||:   3%|▎         | 27/782 [00:19<03:18,  3.81it/s]
Train Epoch:0 | Loss 4.6100 | NatPrec1 2.009 | NatPrec5 7.199 | Reg term: 0.0 ||:   3%|▎         | 27/782 [00:19<03:18,  3.81it/s]
Train Epoch:0 | Loss 4.6100 | NatPrec1 2.009 | NatPrec5 7.199 | Reg term: 0.0 ||:   4%|▎         | 28/782 [00:19<03:16,  3.85it/s]
Train Epoch:0 | Loss 4.6073 | NatPrec1 2.155 | NatPrec5 7.274 | Reg term: 0.0 ||:   4%|▎         | 28/782 [00:19<03:16,  3.85it/s]
Train Epoch:0 | Loss 4.6073 | NatPrec1 2.155 | NatPrec5 7.274 | Reg term: 0.0 ||:   4%|▎         | 28/782 [00:19<03:16,  3.85it/s]
Train Epoch:0 | Loss 4.6073 | NatPrec1 2.155 | NatPrec5 7.274 | Reg term: 0.0 ||:   4%|▎         | 29/782 [00:19<03:14,  3.87it/s]
Train Epoch:0 | Loss 4.6024 | NatPrec1 2.292 | NatPrec5 7.813 | Reg term: 0.0 ||:   4%|▎         | 29/782 [00:19<03:14,  3.87it/s]
Train Epoch:0 | Loss 4.6024 | NatPrec1 2.292 | NatPrec5 7.813 | Reg term: 0.0 ||:   4%|▎         | 29/782 [00:19<03:14,  3.87it/s]
Train Epoch:0 | Loss 4.6024 | NatPrec1 2.292 | NatPrec5 7.813 | Reg term: 0.0 ||:   4%|▍         | 30/782 [00:19<03:13,  3.89it/s]
Train Epoch:0 | Loss 4.5967 | NatPrec1 2.419 | NatPrec5 8.417 | Reg term: 0.0 ||:   4%|▍         | 30/782 [00:20<03:13,  3.89it/s]
Train Epoch:0 | Loss 4.5967 | NatPrec1 2.419 | NatPrec5 8.417 | Reg term: 0.0 ||:   4%|▍         | 30/782 [00:20<03:13,  3.89it/s]
Train Epoch:0 | Loss 4.5967 | NatPrec1 2.419 | NatPrec5 8.417 | Reg term: 0.0 ||:   4%|▍         | 31/782 [00:20<03:12,  3.90it/s]
Train Epoch:0 | Loss 4.5918 | NatPrec1 2.588 | NatPrec5 8.936 | Reg term: 0.0 ||:   4%|▍         | 31/782 [00:20<03:12,  3.90it/s]
Train Epoch:0 | Loss 4.5918 | NatPrec1 2.588 | NatPrec5 8.936 | Reg term: 0.0 ||:   4%|▍         | 31/782 [00:20<03:12,  3.90it/s]
Train Epoch:0 | Loss 4.5918 | NatPrec1 2.588 | NatPrec5 8.936 | Reg term: 0.0 ||:   4%|▍         | 32/782 [00:20<03:11,  3.91it/s]
Train Epoch:0 | Loss 4.5868 | NatPrec1 2.604 | NatPrec5 9.233 | Reg term: 0.0 ||:   4%|▍         | 32/782 [00:20<03:11,  3.91it/s]
Train Epoch:0 | Loss 4.5868 | NatPrec1 2.604 | NatPrec5 9.233 | Reg term: 0.0 ||:   4%|▍         | 32/782 [00:20<03:11,  3.91it/s]
Train Epoch:0 | Loss 4.5868 | NatPrec1 2.604 | NatPrec5 9.233 | Reg term: 0.0 ||:   4%|▍         | 33/782 [00:20<03:11,  3.91it/s]
Train Epoch:0 | Loss 4.5827 | NatPrec1 2.574 | NatPrec5 9.375 | Reg term: 0.0 ||:   4%|▍         | 33/782 [00:20<03:11,  3.91it/s]
Train Epoch:0 | Loss 4.5827 | NatPrec1 2.574 | NatPrec5 9.375 | Reg term: 0.0 ||:   4%|▍         | 33/782 [00:20<03:11,  3.91it/s]
Train Epoch:0 | Loss 4.5827 | NatPrec1 2.574 | NatPrec5 9.375 | Reg term: 0.0 ||:   4%|▍         | 34/782 [00:20<03:11,  3.91it/s]
Train Epoch:0 | Loss 4.5789 | NatPrec1 2.679 | NatPrec5 9.732 | Reg term: 0.0 ||:   4%|▍         | 34/782 [00:21<03:11,  3.91it/s]
Train Epoch:0 | Loss 4.5789 | NatPrec1 2.679 | NatPrec5 9.732 | Reg term: 0.0 ||:   4%|▍         | 34/782 [00:21<03:11,  3.91it/s]
Train Epoch:0 | Loss 4.5789 | NatPrec1 2.679 | NatPrec5 9.732 | Reg term: 0.0 ||:   4%|▍         | 35/782 [00:21<03:10,  3.91it/s]
Train Epoch:0 | Loss 4.5754 | NatPrec1 2.778 | NatPrec5 10.026 | Reg term: 0.0 ||:   4%|▍         | 35/782 [00:21<03:10,  3.91it/s]
Train Epoch:0 | Loss 4.5754 | NatPrec1 2.778 | NatPrec5 10.026 | Reg term: 0.0 ||:   4%|▍         | 35/782 [00:21<03:10,  3.91it/s]
Train Epoch:0 | Loss 4.5754 | NatPrec1 2.778 | NatPrec5 10.026 | Reg term: 0.0 ||:   5%|▍         | 36/782 [00:21<03:10,  3.92it/s]
Train Epoch:0 | Loss 4.5723 | NatPrec1 2.872 | NatPrec5 10.262 | Reg term: 0.0 ||:   5%|▍         | 36/782 [00:21<03:10,  3.92it/s]
Train Epoch:0 | Loss 4.5723 | NatPrec1 2.872 | NatPrec5 10.262 | Reg term: 0.0 ||:   5%|▍         | 36/782 [00:21<03:10,  3.92it/s]
Train Epoch:0 | Loss 4.5723 | NatPrec1 2.872 | NatPrec5 10.262 | Reg term: 0.0 ||:   5%|▍         | 37/782 [00:21<03:10,  3.92it/s]
Train Epoch:0 | Loss 4.5694 | NatPrec1 2.919 | NatPrec5 10.403 | Reg term: 0.0 ||:   5%|▍         | 37/782 [00:21<03:10,  3.92it/s]
Train Epoch:0 | Loss 4.5694 | NatPrec1 2.919 | NatPrec5 10.403 | Reg term: 0.0 ||:   5%|▍         | 37/782 [00:21<03:10,  3.92it/s]
Train Epoch:0 | Loss 4.5694 | NatPrec1 2.919 | NatPrec5 10.403 | Reg term: 0.0 ||:   5%|▍         | 38/782 [00:21<03:09,  3.92it/s]
Train Epoch:0 | Loss 4.5681 | NatPrec1 2.965 | NatPrec5 10.457 | Reg term: 0.0 ||:   5%|▍         | 38/782 [00:22<03:09,  3.92it/s]
Train Epoch:0 | Loss 4.5681 | NatPrec1 2.965 | NatPrec5 10.457 | Reg term: 0.0 ||:   5%|▍         | 38/782 [00:22<03:09,  3.92it/s]
Train Epoch:0 | Loss 4.5681 | NatPrec1 2.965 | NatPrec5 10.457 | Reg term: 0.0 ||:   5%|▍         | 39/782 [00:22<03:09,  3.92it/s]
Train Epoch:0 | Loss 4.5653 | NatPrec1 3.086 | NatPrec5 10.586 | Reg term: 0.0 ||:   5%|▍         | 39/782 [00:22<03:09,  3.92it/s]
Train Epoch:0 | Loss 4.5653 | NatPrec1 3.086 | NatPrec5 10.586 | Reg term: 0.0 ||:   5%|▍         | 39/782 [00:22<03:09,  3.92it/s]
Train Epoch:0 | Loss 4.5653 | NatPrec1 3.086 | NatPrec5 10.586 | Reg term: 0.0 ||:   5%|▌         | 40/782 [00:22<03:09,  3.92it/s]
Train Epoch:0 | Loss 4.5635 | NatPrec1 3.049 | NatPrec5 10.671 | Reg term: 0.0 ||:   5%|▌         | 40/782 [00:22<03:09,  3.92it/s]
Train Epoch:0 | Loss 4.5635 | NatPrec1 3.049 | NatPrec5 10.671 | Reg term: 0.0 ||:   5%|▌         | 40/782 [00:22<03:09,  3.92it/s]
Train Epoch:0 | Loss 4.5635 | NatPrec1 3.049 | NatPrec5 10.671 | Reg term: 0.0 ||:   5%|▌         | 41/782 [00:22<03:10,  3.88it/s]
Train Epoch:0 | Loss 4.5624 | NatPrec1 3.013 | NatPrec5 10.565 | Reg term: 0.0 ||:   5%|▌         | 41/782 [00:23<03:10,  3.88it/s]
Train Epoch:0 | Loss 4.5624 | NatPrec1 3.013 | NatPrec5 10.565 | Reg term: 0.0 ||:   5%|▌         | 41/782 [00:23<03:10,  3.88it/s]
Train Epoch:0 | Loss 4.5624 | NatPrec1 3.013 | NatPrec5 10.565 | Reg term: 0.0 ||:   5%|▌         | 42/782 [00:23<03:10,  3.89it/s]
Train Epoch:0 | Loss 4.5578 | NatPrec1 3.198 | NatPrec5 10.938 | Reg term: 0.0 ||:   5%|▌         | 42/782 [00:23<03:10,  3.89it/s]
